,Lemma,Tag
80602,Eesti,LOC
80605,Tiit Vähi,PER
80612,Ants Pauls,PER
80630,Eesti,LOC
80635,Kiviter,ORG
80636,Kohtla-Järve,LOC
80669,Eesti,LOC
80678,Keemia Instituud,ORG
80707,Olga Tšikul,PER
80775,Eesti Elektrijaam,ORG
80776,Keemia Instituud,ORG
80789,Eesti,LOC
80791,Saks riik,LOC
80794,Muuga sadam,ORG
80797,Narva,LOC
80800,Ants Pauls,PER
80802,Saksamaa,LOC
80806,Muuga,ORG
80809,Narva,LOC
80819,Holland,LOC
80820,Belgia,LOC
80833,Saksamaa,LOC
80840,Eesti,LOC
80845,Saksamaa,LOC
80850,Eesti,LOC
80852,Läti,LOC
80853,Leedu,LOC
80858,Läti,LOC
80859,Leedu,LOC
80864,Eesti,LOC
80874,Narva,LOC
80898,Modulvest,ORG
80901,Modulvest,ORG
80916,Kanada,LOC
80922,Jaapan,LOC
80923,Saksamaa,LOC
80943,Eesti,LOC
80946,Keemia Instituud,ORG
80947,Alfred Elenurm,PER
80964,Alfred Elenurm,PER
80968,Ants Pauls,PER
80973,NRG,ORG
80979,Ants Pauls,PER
80991,Eesti riik,LOC
80995,NRG,ORG
81000,Eesti valitsus,ORG
81017,Eesti,LOC
81031,VIIO,PER
81032,Aitsam,PER
81034,Viru,ORG
81035,Lihaühistu,ORG
81043,Põlva,LOC
81044,"Tartu , Võru ja Põlva maakond",LOC
81048,Eesti,LOC
81067,Viru Lihaühistu,ORG
81071,Viru Lihaühistu,ORG
81074,Tartu ja Kagu-Eest maakond,LOC
81078,Viru Lihaühistu,ORG
81086,Põlva,LOC
81087,Võru,LOC
81090,Viru Lihaühistu,ORG
81091,Urmas Laht,PER
81092,Rein,PER
81093,Raudveri põllumajandusülikool,ORG
81096,Eesti põllumajandusülikool,ORG
81098,Henn Elmet,PER
81099,Henn Elmet,PER
81103,Mait Klaassen,PER
81108,Henn Elmet,PER
81116,Hardi Tullus,PER
81134,Enn Plaan,PER
81137,EPMÜ Zooloogia,ORG
81138,Botaanika Instituud,ORG
81140,Eesti Teadusfond Nõukogu,ORG
81141,Andres Koppel,PER
81167,Henn Elmet,PER
81183,Põllumajandusülikool,ORG
81186,Maaleht,ORG
81225,Sirje,PER
81226,Pärismaa,PER
81227,Väimela,LOC
81230,Väimela,LOC
81237,Väimela põllutöökeskkool,ORG
81245,Väimela,LOC
81250,Leo Lilover,PER
81254,väimelass,LOC
81257,Tartu,LOC
81258,Jaam,LOC
81268,Võru,LOC
81270,Võru,LOC
81296,Võru,LOC
81301,Ida-Euroobas,LOC
81303,Euroopa,LOC
81309,Ida-Euroobas,LOC
81311,Taani,LOC
81312,Arhus linn,LOC
81323,Luzern,LOC
81326,Ida-Euroobas,LOC
81328,Arhus,LOC
81337,lääs kui Ida-Euroobas,LOC
81350,Euroopa,LOC
81355,Euroopa,LOC
81360,Euroopa,LOC
81418,Ida-Euroobas,LOC
81419,Poola,LOC
81420,Eesti,LOC
81421,Euroopa,LOC
81427,Taani,LOC
81430,Ida-Euroobas,LOC
81443,Taani,LOC
81488,Eesti,LOC
81500,Saksamaa,LOC
81501,Venemaa,LOC
81502,Valgevene,LOC
81503,Siiri Andersen,PER
81504,Kopenhaagen,LOC
81507,Uno,PER
81508,Feldschmidt,PER
81534,Lümanda,LOC
81745,Maaleht,ORG
82054,Maido,PER
82055,PAJO,PER
82078,Riigikogu,ORG
82104,Uno Mereste,PER
82106,Eldur Parder,PER
82116,Maali,PER
82131,Aavo Mölder,PER
82135,Maali,PER
82149,Maali,PER
82175,Maal,PER
82180,Mölder,PER
82184,Jaak Leimann,PER
82239,taimetoodang inspektsioon,ORG
82272,Uno Mereste,PER
82273,Eldur Parder,PER
82277,rk,ORG
82279,Uno Mereste,PER
82313,Mart,PER
82314,Porila,PER
82321,Eesti,LOC
82347,Jaak Allik,PER
82376,Riigikogu,ORG
82380,Ülo,PER
82381,Kalm,PER
82384,Pärnu,LOC
82389,Tallinn,LOC
82390,Pärnu,LOC
82413,Viljandimaa,LOC
82415,Pärnu,LOC
82419,Tartu,LOC
82424,Narva,LOC
82429,Eesti,LOC
82431,Tallinn,LOC
82445,Eesti,LOC
82470,Pärnu,LOC
82488,Pärnu,LOC
82493,Tallinn,LOC
82497,Pihkva,LOC
82507,Vello,PER
82516,Jüri,PER
82538,Tartu,LOC
82539,Valga,LOC
82544,Tallinn,LOC
82546,Poola,LOC
82561,Kreeka,LOC
82592,Pärnu,LOC
82607,Nõmme,LOC
82626,Toivo,PER
82627,Räägel,PER
82628,Pärnu,LOC
82629,Lembit Jõul,PER
82630,Järvamaa,LOC
82639,Pärnu,LOC
82640,AS Masinaehitaja,ORG
82652,Edelaraudtee,ORG
82655,Tallinn,LOC
82656,Pärnu,LOC
82669,Tallinn,LOC
82670,Tori,LOC
82675,Pärnu,LOC
82728,Edelaraudtee,ORG
82733,Edelaraudtee,ORG
82737,Toivo,PER
82738,Räägel,PER
82739,Puhtulaiul,LOC
82741,Virtsu,LOC
82742,Puhtulaiul,LOC
82745,Schiller,PER
82752,Lääne-Eest,LOC
82770,Virtsu,LOC
82776,Puhtu,LOC
82783,Eesti,LOC
82790,Eesti,LOC
82801,Grimm,PER
82822,Abruka,LOC
82823,Kübassaare,LOC
82824,puhtuma,LOC
82836,Puhtu,LOC
82841,Friedrich Schiller,PER
82853,Puhtulaiul,LOC
82854,Zooloogia ja Botaanika Instituud,ORG
82858,Jacob von Uexküll,PER
82862,Konra Lorentz,PER
82863,Jacob von Uexküll,PER
82880,Stockholm,LOC
82884,Eesti,LOC
82886,Jacob,PER
82892,Puhtulaiu,LOC
82899,Puhtu,LOC
82924,Eesti,LOC
82929,Puhtulaiult,LOC
82939,Puhtu,LOC
82949,Meka,LOC
82951,Puhtu,LOC
82953,Soome,LOC
82966,Liivi laht,LOC
82971,Arktika,LOC
82984,Puhtu,LOC
83002,Puhtu,LOC
83016,Nõukogu,LOC
83018,Moskva,LOC
83038,Puhtu,LOC
83043,puhtuma,LOC
83053,puhtuma,LOC
83055,Puhtulai,LOC
83063,Matsalu looduskaitseala,LOC
83065,puhtuma,LOC
83075,Puhtu,LOC
83097,Puhtu,LOC
83104,Puhtu,LOC
83190,Eesti,LOC
83208,Soome,LOC
83398,Mart Mäger,PER
83414,Pille,PER
83415,Pille,PER
83481,Rein,PER
83482,Kuresoo,PER
83487,Lõuna-Eest,LOC
83493,Jõgeva ja Tartumaa,LOC
83499,Harjumaa,LOC
83500,Põlvamaa,LOC
83504,Viljandimaa,LOC
83510,Hiiumaa,LOC
83512,Pärnumaa,LOC
83515,Põlvamaa,LOC
83518,Põlva ja Hiiumaa,LOC
83528,Pärnumaa,LOC
83537,Pärnumaa,LOC
83539,Tartumaa,LOC
83542,Saaremaa,LOC
83546,Lääne maakond,LOC
83551,Põlvamaa,LOC
83560,Viljandimaa,LOC
83567,Pärnu maakond,LOC
83577,Jõgevamaa,LOC
83581,Põlvamaa,LOC
83591,Viljandimaa,LOC
83596,Raplamaa,LOC
83607,Tartumaa,LOC
83615,Viljandimaa,LOC
83619,Raplamaa,LOC
83624,Põlva maakond,LOC
83634,Karitsu õppetalu,ORG
83635,Kaiu,LOC
83644,Leino Vessart,PER
83646,Tiina Võrel,PER
83649,Sari ja Reino Jantunen,PER
83650,Soome,LOC
83654,Karitsu,ORG
83687,Vessart,PER
83705,Eesti,LOC
83713,Leino Vessart,PER
83715,Karitsu,ORG
83723,Eesti Mustakirju Karja Aretusühistu,ORG
83725,Keava seemendusjaam,ORG
83740,Leino Vessart,PER
83753,Eesti,LOC
83758,Karitsu,ORG
83778,VIIO,PER
83779,Aitsam,PER
83782,Eesti,LOC
83784,Jõgeva,LOC
83796,EL,LOC
83802,Tartu Teraviljasalv,ORG
83803,Veskiomanik ühing,ORG
83807,Tartu vald,LOC
83808,Jõgeva maakond,LOC
83815,Jõgeva Sordiaretus Instituud,ORG
83827,Eesti valitsus,ORG
83830,Eesti,LOC
83842,Keila,LOC
83843,Tamsalu,LOC
83872,AS Eesti Viljasalv,ORG
83873,Ago Soots,PER
83878,Eesti,LOC
83894,Euroopa Liidu,LOC
83898,Eesti,LOC
83902,Euroopa Liidu,LOC
83905,Eesti,LOC
83906,EL,LOC
83911,Eesti,LOC
83913,EL,LOC
83918,EL,LOC
83921,EL,LOC
83979,Jõgevamaa,LOC
84004,Tartu teraviljaühistu,ORG
84009,Leiten,PER
84010,Jõgevamaa,LOC
84012,A. Tammel,PER
84013,Kvemeland,ORG
84014,Case,ORG
84037,Põlvamaa,LOC
84039,Toomas Tobreluts,PER
84051,Ukraina,LOC
84061,Soome,LOC
84062,Rootsi,LOC
84071,Eesti,LOC
84085,Jõgeva sordiaretusinstituut,ORG
84086,Sai,ORG
84090,saama,ORG
84092,Ilme Tupits,PER
84098,Eesti,LOC
84117,Soome,LOC
84131,Ilme Tupits,PER
84138,Vahur Kukk,PER
84140,Kanada,LOC
84142,Eestimaa,LOC
84150,Eesti,LOC
84179,Anne Ingver,PER
84184,Jõgeva,LOC
84192,Soome,LOC
84198,Jõgeva,LOC
84204,Küüts,PER
84205,Euroopa,LOC
84206,liit,LOC
84207,saama,ORG
84209,Hans Küüts,PER
84218,Vahur Kukk,PER
84228,Hans Küüts,PER
84231,Euroopa Liit,LOC
84241,Jaak,PER
84249,EL,LOC
84253,Lääne-Euroopa,LOC
84280,Küüts,PER
84285,Tšehhimaa,LOC
84316,Hans Küüts,PER
84317,Mart,PER
84318,Porila,PER
84322,Vändra,LOC
84324,Eesti,LOC
84333,Vändra,LOC
84370,Paikuse,LOC
84371,Tartu,LOC
84372,Tabivere,LOC
84373,Tahkuranna,LOC
84378,Vändra,LOC
84420,Tabivere,LOC
84425,Jaanus Lemming,PER
84434,Tabivere kool,ORG
84452,Paikuse,LOC
84456,Kuno Erkmann,PER
84468,Pariis,LOC
84469,Inimene Muuseum,ORG
84502,Tallinn,LOC
84504,Kurgja,LOC
84509,Kurgja,LOC
84517,Carl Robert Jakobson,PER
84545,Vändra vald,LOC
84547,Eda Vaino,PER
84552,Kadrina,LOC
84554,Ülenurme ja Tartu vald,LOC
84556,Kärdla,LOC
84557,Eesti,LOC
84560,Põlva,LOC
84561,Türi,LOC
84562,Ahto,PER
84563,Lell,PER
84568,Rumeenia,LOC
84577,Rumeenia,LOC
84586,Horvaatia,LOC
84589,Rumeenia,LOC
84611,Horvaatia,LOC
84613,Jugoslaavia,LOC
84623,Brasiilia,LOC
84626,Itaalia,LOC
84627,Saksamaa,LOC
84629,Argentiina,LOC
84631,Prantsusmaa,LOC
84632,Taani,LOC
84633,Euroopa,LOC
84635,Holland,LOC
84640,Euroopa,LOC
84642,Lõuna-Ameerika,LOC
84649,USA,LOC
84653,Euroopa,LOC
84665,Inglismaa,LOC
84666,Argentiina,LOC
84670,Inglismaa,LOC
84672,David Beckham,PER
84677,Inglismaa,LOC
84685,Maradona,PER
84690,Aafrika,LOC
84692,Aasia,LOC
84720,Brasiilia,LOC
84721,Taani,LOC
84722,Itaalia,LOC
84723,Prantsusmaa,LOC
84724,Holland,LOC
84725,Argentiina,LOC
84726,Saksamaa,LOC
84727,Horvaatia,LOC
84730,Brasiilia,LOC
84731,Saksamaa,LOC
84737,Prantsusmaa,LOC
84740,Holland,LOC
84741,Argentiina,LOC
84752,Arnold,PER
84753,Sarapik,PER
84755,Järvamaa,LOC
84778,Järva-Jaan,LOC
84781,Vaapo Vaher,PER
84787,Ernst Enno,PER
84790,Jüri Üd,PER
84791,Juhan Viiding,PER
84795,Oskar Kruus,PER
84799,Viivi Luige,PER
84803,Eesti,LOC
84813,Ernst Enno,PER
84814,Juhan Viiding,PER
84836,Enno,PER
84837,Viiding,PER
84851,Enno,PER
84865,Tuglas,PER
84866,Linde,PER
84867,Hindrey,PER
84870,Visnapuu,PER
84871,Enno,PER
84885,Viiding,PER
84925,Viiding,PER
84949,Enno,PER
84950,Viiding,PER
84954,Enno,PER
84958,Viiding,PER
84966,Enno,PER
84972,Enno,PER
84981,Enno,PER
84986,Viiding,PER
84992,Viiding,PER
84995,Enno,PER
84997,Enno,PER
85000,Viiding,PER
85002,Sirje Olesk Enno,PER
85018,Ernst Enno,PER
85021,Jüri Üd,PER
85022,Juhan Viiding,PER
85037,Viiding,PER
85059,Oskar Kruus,PER
85061,Eesti,LOC
85071,Tiia Toomet,PER
85072,Mats Traad,PER
85073,Heino Puhvel,PER
85074,Andres Vanapa,PER
85080,Oskar Kruus,PER
85081,Oskar Kruus,PER
85090,Kruus,PER
85103,Hella Wuolijoe,PER
85109,Kruus,PER
85136,Jakob Hurda,PER
85139,Andres Dido,PER
85154,Kruus,PER
85158,Andres Dido,PER
85167,Kruus,PER
85210,Viivi Luik,PER
85223,Viivi Luige,PER
85229,Viivi,PER
85242,Luik,PER
85260,Jenoveeva,PER
85275,Ella Ilbak,PER
85278,Liina Reiman,PER
85281,Ella Ilbak,PER
85282,Ameerika Ühendriik,LOC
85283,Missouri osariik,LOC
85288,Ella Ilbak,PER
85301,Viljandimaa,LOC
85302,Pöögle vald,LOC
85303,Ella Ilbak,PER
85315,Ella Ilbak,PER
85317,Viin,LOC
85318,Stockholm,LOC
85319,Budapest,LOC
85320,Pariis,LOC
85325,Jeruusalemm,LOC
85326,Tel Aviv,LOC
85327,Kairo,LOC
85328,Aleksandria,LOC
85336,Eesti,LOC
85339,Ella Ilbak,PER
85347,Ella Ilbak,PER
85357,Eesti,LOC
85358,Ella Ilbak,PER
85361,Estonia,ORG
85362,teater ja Muusikamuuseum,ORG
85363,Tallinn Balletikool,ORG
85364,Kutseline Tantsija Liidu,ORG
85365,Kultuuriministeerium,ORG
85366,Teatriliit,ORG
85370,Ella Ilbak,PER
85375,Lea Tormis,PER
85377,Heino Aassalu,PER
85381,Ella Ilbak,PER
85383,Ameerika,LOC
85385,USA,LOC
85386,Eesti,LOC
85388,Vootele Vaska,PER
85392,Ella Ilbak,PER
85397,Eesti,LOC
85400,Balbat,PER
85421,A. Itskok,PER
85453,Naer,PER
85454,Ants Kasesalu,PER
85455,A. Itskok,PER
85490,Gennaadi Väärsäär,PER
85491,Palga,LOC
85498,Roonald Põikpurre,PER
85499,Tukiving,LOC
85506,Väino Väemagu,PER
85507,Jõuveri,LOC
85528,Priidik Sitikas,PER
85541,Kaarel Tuvike,PER
85599,Ameerika,LOC
85688,Ameerika,LOC
85708,Neti,PER
85709,Rent,PER
85711,Krimm,LOC
85714,Eesti,LOC
85715,Petrovka,LOC
85716,Krasnodarka,LOC
85723,Krimm,LOC
85729,Krimm,LOC
85731,Ukraina,LOC
85733,Leedu,LOC
85734,Läti,LOC
85736,Eestimaa,LOC
85738,Ukraina Eesti Selts,ORG
85739,Jaan Kõrvel,PER
85740,Krimm,LOC
85741,Eesti,LOC
85747,Petrovka,LOC
85751,Krasnodarka,LOC
85753,Ukraina,LOC
85756,Ukraina Eesti selts,ORG
85761,Jaan Kõrvel,PER
85763,Ukraina,LOC
85769,Krimm,LOC
85775,Kõrvel,PER
85792,Kiiev,LOC
85795,Harkov,LOC
85796,Lvov,LOC
85797,Odessa,LOC
85798,Simferoopol,LOC
85805,Krimm,LOC
85821,Zamruk küla,LOC
85822,Eesti,LOC
85829,Krimm,LOC
85841,Tauria,LOC
85861,Krimm,LOC
85866,Ukraina,LOC
85868,Krimm,LOC
85885,Ukraina,LOC
85897,Novoestonija,LOC
85900,Juhan Mets,PER
85913,Ukraina,LOC
85920,Eha,PER
85921,Jakobson A. Itskok,PER
85926,Maaleht Raamat,ORG
85954,Ants Kasesalu,PER
85956,Jaan Tammsaar,PER
85958,Oldham,PER
85959,Tony Key,PER
85960,IgorYaro Starak,PER
85965,Huma,ORG
85977,Ameerika,LOC
85996,Andres Ehin,PER
85998,Kristjan Mändmaa,PER
85999,Isaiah Berlin,PER
86003,Hortus Litterarum,ORG
86008,Riia,LOC
86010,Inglismaa,LOC
86045,Erki Sivonen,PER
86047,Jüri Kaarma,PER
86048,Ülle Toming,PER
86053,teadma,PER
86054,Kirjastus,PER
86055,Jüri Krjukov,PER
86068,Eesti Kultuurkapital,ORG
86069,Eesti loto,ORG
86071,Everett L. Shostrom,PER
86076,ILO,ORG
86105,Silvi-Aire Villo,PER
86106,Aime Kons,PER
86108,Kertu-Liina Karjus,PER
86109,Haljand Udam,PER
86116,Eesti Entsüklopeediakirjastus,ORG
86133,Euroopa Liidu,LOC
86135,NKVD,ORG
86138,Dante,PER
86139,Eco,PER
86140,Pasolini,PER
86141,Eliade,PER
86142,Ristikivi,PER
86143,Lotman,PER
86144,Luhaäär,PER
86146,Jüri J. Dubov,PER
86147,Amanda Carpenter,PER
86151,Odamees,ORG
86152,Nikki,PER
86153,Harper Beaumont,PER
86159,Harper,PER
86160,Nikk,PER
86177,Nikk,PER
86178,Harper,PER
86187,Nikki,PER
86196,OÜ Etonim,ORG
86198,Tiit Rammul,PER
86204,Eesti Raamat,ORG
86238,Katrin Veiksaar,PER
86240,Penille Klovedal Helweg,PER
86242,Sonja Iskov,PER
86245,Taani Kirjandus Teabekeskus,ORG
86247,Arvo Mägi,PER
86251,Eesti Raamat,ORG
86258,Arvo Mägi,PER
86281,Arvo Mägi,PER
86291,Rudolf Pangsepp,PER
86293,Eesti Kultuurkapital,ORG
86295,Ernst Enno,PER
86299,Ilmamaa,ORG
86300,Ernst Enno,PER
86314,Enno,PER
86320,Eesti,LOC
86325,Enno,PER
86341,Enno,PER
86344,Sirje Olesk,PER
86346,Urmas Tõnisson,PER
86348,Lembit Karu,PER
86350,Kultuuriministeerium,ORG
86351,Eesti Kultuurkapital,ORG
86352,Lääne Maavalitsus,ORG
86464,Mars,LOC
86486,Merkuur,LOC
86590,kuu,LOC
86721,Andres,PER
86722,Klemet,PER
86752,Põhja-Jäämeri,LOC
86754,Eesti,LOC
86787,Skandinaavia,LOC
86788,Soome,LOC
86793,Gröönimaa,LOC
86795,Lääs ja Kesk-Euroobas,LOC
86798,Eesti,LOC
86815,Helve Kotli,PER
86819,Urmas,PER
86820,Klaas,PER
86821,Postimees,ORG
86829,Eesti,LOC
86830,OSCE,ORG
86832,Max van der Stoel,PER
86836,Kornelius,PER
86837,Tallinn,LOC
86843,Eesti,LOC
86845,Kornelius,PER
86848,Eesti,LOC
86856,Eesti apostlik õigeusk kirik,ORG
86857,EAÕK,ORG
86860,Interfax,ORG
86862,Kornelius,PER
86884,Eesti apostlik õigeusk kirik,ORG
86885,EAÕK,ORG
86887,Stockholm,LOC
86892,Kornelius,PER
86901,Kornelius,PER
86904,EAÕK,ORG
86910,Eesti apostlik õigeusk kirik,ORG
86911,EAÕK,ORG
86931,Eesti,LOC
86938,Kornelius,PER
86942,EAÕK,ORG
86946,Kornelius,PER
86958,Eesti,LOC
86965,Kornelius,PER
86967,EAÕK,ORG
86971,Stockholm,LOC
86972,Kornelius,PER
86977,EAÕK,ORG
86983,Kornelius,PER
86988,Kornelius,PER
87008,Kornelius,PER
87019,Kornelius,PER
87028,Venemaa,LOC
87030,Eesti,LOC
87035,Moskva,LOC
87038,Eesti,LOC
87042,vene,LOC
87049,Moskva,LOC
87051,Kornelius,PER
87067,EAÕK,ORG
87072,EAÕK,ORG
87085,EAÕK,ORG
87092,EAÕK,ORG
87113,Kadriorg,LOC
87115,Meri,PER
87119,Henn Tosso,PER
87122,EAÕK,ORG
87125,Tosso,PER
87143,EAÕK,ORG
87172,Nuia,LOC
87189,EAÕK,ORG
87191,Konstantinoopol,LOC
87193,Moskva,LOC
87207,Kornelius,PER
87229,Soome,LOC
87230,Eero,PER
87231,Medijainen,PER
87232,Eero Medijainen,PER
87233,TÜ,ORG
87237,Eesti,LOC
87260,Soome,LOC
87261,Eesti,LOC
87263,Eesti,LOC
87264,Soome,LOC
87272,Vene impeerium,LOC
87274,Tallinn,LOC
87275,maapäev,ORG
87276,Helsingi,LOC
87277,Eduskund,ORG
87290,Soome,LOC
87299,Soome,LOC
87303,Eesti,LOC
87307,Eesti,LOC
87319,Soome,LOC
87340,Soome,LOC
87345,Venemaa,LOC
87346,Saksamaa,LOC
87347,Saks,LOC
87353,Brest-Litovsk,LOC
87355,Venemaa,LOC
87358,Soome,LOC
87364,Soome,LOC
87369,N. Vene,LOC
87371,Euroopa,LOC
87375,Lenin,PER
87378,Vene,LOC
87379,Skandinaavia,LOC
87381,Saks ja Prantsusmaa jt,LOC
87382,Eesti,LOC
87396,Eesti,LOC
87400,Soome,LOC
87408,Helsingi,LOC
87420,Saksamaa,LOC
87428,Kuramaa,LOC
87430,vene,LOC
87435,Vene,LOC
87462,Eesti,LOC
87479,Eesti,LOC
87481,IRIS,PER
87482,Pettai,PER
87483,Iris Pettai,PER
87484,TÜ,ORG
87488,avama Eesti fond,ORG
87494,Eesti,LOC
87500,Venemaa,LOC
87507,Eesti,LOC
87526,Eesti,LOC
87530,Eesti,LOC
87534,Venemaa,LOC
87540,Eesti,LOC
87543,Venemaa,LOC
87548,Eesti,LOC
87554,Tallinn,LOC
87555,Kirde-Eest,LOC
87560,Kirde-Eest,LOC
87562,Tallinn,LOC
87571,Eesti,LOC
87582,Tallinn,LOC
87584,Eesti,LOC
87591,Eesti,LOC
87599,Venemaa,LOC
87601,SRÜ,ORG
87614,Eesti,LOC
87624,Tallinn,LOC
87625,Kirde-Eest,LOC
87654,Eesti,LOC
87659,Eesti,LOC
87662,Eesti,LOC
87667,Eesti,LOC
87671,Venemaa,LOC
87672,SRÜ,ORG
87678,Eesti,LOC
87686,Eesti,LOC
87690,Venemaa,LOC
87698,Einseln,PER
87699,Kristjan Piirimäe,PER
87700,TÜ,ORG
87725,Einseln,PER
87731,Lepikson,PER
87732,Öövel,PER
87739,Einseln,PER
87741,Öövel,PER
87748,Einseln,PER
87750,Öövel,PER
87766,Meri,PER
87775,Einseln,PER
87779,Öövel,PER
87813,Öövel,PER
87824,Margit Sootna,PER
87825,Tartu,LOC
87829,Keskerakond,ORG
87883,Keskerakond,ORG
87907,Kauba,PER
87920,Sulev Kõks,PER
87921,Tartu Ülikool,ORG
87924,Kaasik,PER
87926,PM,ORG
87965,A.-E. Kaasik,PER
88006,Kaasik,PER
88038,Kaasik,PER
88188,Järvel,PER
88189,Tallinn,LOC
88194,PM,ORG
88232,Eesti,LOC
88247,Lääne-Eest,LOC
88293,Siim Kallas,PER
88295,Siim Kallas,PER
88296,Riigikogu Reformierakond fraktsioon,ORG
88301,Venemaa,LOC
88302,Valgevene,LOC
88306,Eesti,LOC
88314,Boriss Jeltsin,PER
88316,Lennart Meri,PER
88332,Venemaa,LOC
88338,Venemaa,LOC
88341,Venemaa,LOC
88342,Helsingi,LOC
88346,Venemaa,LOC
88353,Gaidar valitsus,ORG
88362,Venemaa,LOC
88363,SRÜ,ORG
88374,SRÜ,ORG
88379,Venemaa,LOC
88383,Jeltsin,PER
88385,Baltimaa,LOC
88395,Venemaa,LOC
88401,Venemaa,LOC
88417,Venemaa,LOC
88426,Venemaa,LOC
88437,Venemaa,LOC
88441,Venemaa,LOC
88448,Venemaa,LOC
88453,Venemaa,LOC
88473,Venemaa,LOC
88476,Venemaa,LOC
88478,Lääne,LOC
88481,Lääs,LOC
88485,Venemaa,LOC
88489,Venemaa,LOC
88501,NATO,ORG
88505,NATO,ORG
88513,Vene,LOC
88515,Vene,LOC
88524,IMF,ORG
88526,Moskva,LOC
88528,Jeltsin,PER
88537,Eesti,LOC
88544,Eesti,LOC
88557,Vene välisministeerium,ORG
88566,Isamaaliit,ORG
88567,Borodino,LOC
88569,Allan,PER
88570,Alaküla,PER
88571,Isamaaliit,ORG
88572,Tartu,LOC
88574,Eesti Rahva muuseum,ORG
88577,Tõnis Lukas,PER
88599,Toivo Jürgenson,PER
88600,Andres Herkel,PER
88601,Aimar Altosaar,PER
88602,Jüri Adams,PER
88604,Isamaaliit,ORG
88605,Tartu,LOC
88606,Mõõdukas,ORG
88611,Lukas,PER
88613,Kalle Jürgenson,PER
88617,Jüri Kõre,PER
88629,Tartu volikogu IL fraktsioon,ORG
88630,Silvia Russak,PER
88640,Tartu 2000,ORG
88643,Jüri Adams,PER
88646,Eesti,LOC
88648,Hannes Astok,PER
88650,Toivo Jürgenson,PER
88654,Reformierakond Siim Kallas,ORG
88656,Toomas Savi,PER
88657,Roman Mugur,PER
88659,Reformierakond,ORG
88663,Jürgenson,PER
88669,Koonderakond,ORG
88671,Mart Siimann,PER
88672,IL,ORG
88675,Tartu,LOC
88681,Jürgenson,PER
88687,IL,ORG
88688,Tartu,LOC
88693,Andres Herkel,PER
88696,Isamaa,ORG
88701,Silvia Russak,PER
88712,Isamaaliit,ORG
88713,Mõõdukas,ORG
88718,Jüri Adams,PER
88724,Mõõdukas,ORG
88725,Reformierakond,ORG
88730,Lukas,PER
88731,Adams,PER
88732,Kalle Jürgenson,PER
88740,Tartu 2000,ORG
88752,Reformierakond,ORG
88756,Tartu,LOC
88761,Mõõdukas,ORG
88764,IL,ORG
88775,Borodino,LOC
88776,Venemaa,LOC
88786,Lukas,PER
88788,Eesti,LOC
88790,Moskva,LOC
88791,Ando Leps,PER
88792,Ando Leps,PER
88793,Riigikogu Maarahvas Erakond fraktsioon,ORG
88795,Eesti vabariik,LOC
88814,Eesti,LOC
88815,Lennart Meri,PER
88816,VEKSA,ORG
88820,VEKSA,ORG
88831,KGB,ORG
88832,GRU,ORG
88835,Riigikogu,ORG
88841,riigikogu,ORG
88843,Eesti,LOC
88845,Eesti Vabariik,LOC
88863,Eesti,LOC
88867,Eesti,LOC
88882,Iisrael,PER
88886,PEP,ORG
88887,Eesti Panga,ORG
88889,USA,LOC
88896,USA,LOC
88901,Shveits,LOC
88904,Venemaa,LOC
88906,Nõukogu Liidu,LOC
88909,Eesti,LOC
88916,Eesti Panga,LOC
88931,Hindrek Meri,PER
88934,riigikogu,ORG
88935,Eesti Panga,ORG
88946,Eesti pank,ORG
88953,Eesti,LOC
88959,KGB,ORG
88960,GRU,ORG
88983,Venemaa,LOC
88987,KGB,ORG
88988,GRU,ORG
88990,Eesti,LOC
88993,Eesti,LOC
88996,Moskva,LOC
89000,Eesti,LOC
89006,Vene Föderatsioon,LOC
89008,Eesti,LOC
89018,Vahur Kalmre,PER
89019,Postimees,ORG
89022,Tartu,LOC
89023,Tallinn,LOC
89035,Tallinn,LOC
89039,Tallinn,LOC
89049,Tallinn,LOC
89052,Tartu,LOC
89059,Tallinn,LOC
89062,Andrei Hvostov,PER
89063,“ Eesti Päevaleht ”,ORG
89065,Tartu,LOC
89067,Sillamäe,LOC
89074,Tartu,LOC
89083,Tartu,LOC
89086,Isamaaliit,ORG
89087,Mõõdukas,ORG
89088,Tartu,LOC
89092,Tõnis Lukas,PER
89097,Eesti,LOC
89102,Tallinn,LOC
89104,Hvostov,PER
89118,Hvostov,PER
89122,Mart Laar,PER
89124,Priit Vilba,PER
89141,Tallinn,LOC
89146,Hvostov,PER
89152,Tallinn,LOC
89154,TOOTS,PER
89157,Riivo Sinijärv,PER
89162,Jaan Tootsi,PER
89166,Tootsi,PER
89191,Eesti,LOC
89195,Eesti,LOC
89209,Jaan Toots,PER
89223,Toots,PER
89228,Toots,PER
89242,Tootsi,PER
89253,Sinijärv,PER
89265,Ain Seppik,PER
89266,Narva prefektuur,ORG
89274,Seppik,PER
89275,Narva,LOC
89283,Sinijärv,PER
89299,Tootsi,PER
89302,Mart Siimann,PER
89307,Tootsi,PER
89316,Ivar,PER
89317,Kostabi,PER
89319,Tallinn,LOC
89331,Pala,LOC
89332,Raivo Vad,PER
89353,Pala vald,LOC
89356,Mercedes Benz,PER
89371,Bahama,LOC
89373,Meelis Simulant,PER
89377,Pala,LOC
89384,Pala Neoplan,ORG
89388,Pala,LOC
89420,Pala,LOC
89430,Pala,LOC
89451,Assaku,LOC
