,Lemma,Tag
83433,üks,
83434,versioon,
83435,poolik,
83436,sipelgaõgija,
83437,aeg,
83438,musträhn,
83439,.,
83440,jätma,
83441,",",
83442,ja,
83443,röövik,
83444,krõmpsutamine,
83445,tarduma,
83446,külm,
83447,olema,
83448,mauk,
83449,lind,
83450,energia,
83451,ning,
83452,asuma,
83453,kallale,
83454,lind,
83455,ise,
83456,meeter,
83457,pesakuhil,
83458,lisa,
83459,sipelgas,
83460,",",
83461,oma,
83462,rähn,
83463,lõpetama,
83464,pääsema,
83465,pakane,
83466,putukas,
83467,.,
83468,rüüstetöö,
83469,enamik,
83470,väisama,
83471,kevaditi,
83472,vilgas,
83473,.,
83474,väiksem,
83475,pesa,
83476,.,
83477,pugema,
83478,kaebama,
83479,kuklasepesa,
83480,rähn,
83481,Rein,PER
83482,Kuresoo,PER
83483,26.,
83484,1998,
83485,lõpetama,
83486,ja,
83487,Lõuna-Eest,LOC
83488,piimküpsus,
83489,äärislaiksus,
83490,olema,
83491,-,
83492,.,
83493,Jõgeva ja Tartumaa,LOC
83494,kõrreline,
83495,6,
83496,10%,
83497,pruunrooste,
83498,lööbima,
83499,Harjumaa,LOC
83500,Põlvamaa,LOC
83501,olema,
83502,3%,
83503,jahukaste,
83504,Viljandimaa,LOC
83505,45%,
83506,talinisu,
83507,.,
83508,olema,
83509,25%,
83510,Hiiumaa,LOC
83511,100%,
83512,Pärnumaa,LOC
83513,jahukaste,
83514,ulatuma,
83515,Põlvamaa,LOC
83516,kollane,
83517,olema,
83518,Põlva ja Hiiumaa,LOC
83519,suvinisu,
83520,",",
83521,olema,
83522,loomine,
83523,levima,
83524,ja,
83525,.,
83526,üksik,
83527,koloonia,
83528,Pärnumaa,LOC
83529,olema,
83530,asustatus,
83531,.,
83532,oder,
83533,",",
83534,kõrsuma,
83535,võrklaiksus,
83536,8%,
83537,Pärnumaa,LOC
83538,100%,
83539,Tartumaa,LOC
83540,triiptõbi,
83541,levima,
83542,Saaremaa,LOC
83543,.,
83544,kahjustama,
83545,40%,
83546,Lääne maakond,LOC
83547,lehetäi,
83548,võrse,
83549,koloonia,
83550,23%,
83551,Põlvamaa,LOC
83552,.,
83553,viljakukk,
83554,.,
83555,kõrsuma,
83556,kõrreline,
83557,olema,
83558,1,
83559,",",
83560,Viljandimaa,LOC
83561,40%,
83562,kahjustama,
83563,vastne,
83564,lehetäi,
83565,lehetäi,
83566,ulatuma,
83567,Pärnu maakond,LOC
83568,76%,
83569,varane,
83570,moodustama,
83571,",",
83572,kartul,
83573,.,
83574,kartulimardikas,
83575,ja,
83576,.,
83577,Jõgevamaa,LOC
83578,varajane,
83579,võrse,
83580,lehetäi,
83581,Põlvamaa,LOC
83582,varajane,
83583,lööbima,
83584,.,
83585,ja,
83586,õitsema,
83587,hiilamardikas,
83588,ulatuma,
83589,-,
83590,.,
83591,Viljandimaa,LOC
83592,rüps,
83593,(,
83594,taim,
83595,",",
83596,Raplamaa,LOC
83597,kuivlaiksus,
83598,81%,
83599,),
83600,kapsas,
83601,kapsakoi,
83602,.,
83603,nukkuma,
83604,porgandi-lehekirp,
83605,olema,
83606,-2%,
83607,Tartumaa,LOC
83608,11%,
83609,õunapuu-kärntõbi,
83610,lööbima,
83611,ja,
83612,ulatuma,
83613,“,
83614,”,
83615,Viljandimaa,LOC
83616,.,
83617,kahjustama,
83618,röövik,
83619,Raplamaa,LOC
83620,.,
83621,kahjustama,
83622,ja,
83623,.,
83624,Põlva maakond,LOC
83625,eraaed,
83626,.,
83627,vili,
83628,hahkhallitus,
83629,taimetoodang,
83630,limusiin,
83631,uus,
83632,21.,
83633,korraldama,
83634,Karitsu õppetalu,ORG
83635,Kaiu,LOC
83636,",",
83637,keskenduma,
83638,tõu,
83639,veis,
83640,ja,
83641,kogemus,
83642,sadakond,
83643,õppetalu,
83644,Leino Vessart,PER
83645,farmijuhataja,
83646,Tiina Võrel,PER
83647,kohal,
83648,ka,
83649,Sari ja Reino Jantunen,PER
83650,Soome,LOC
83651,tänavu,
83652,sama,
83653,pull,
83654,Karitsu,ORG
83655,aretustöö,
83656,oma,
83657,kari,
83658,piimaand,
83659,.,
83660,tunnus,
83661,ilmnema,
83662,teine,
83663,.,
83664,limusiin,
83665,lootma,
83666,põli,
83667,õppetalu,
83668,olema,
83669,kaks,
83670,pull,
83671,pulljärglane,
83672,aastane,
83673,tahtma,
83674,maha,
83675,oksjon,
83676,alghind,
83677,kroon,
83678,",",
83679,avalik,
83680,olema,
83681,“,
83682,oksjon,
83683,eestlane,
83684,populaarne,
83685,",",
83686,kommenteerima,
83687,Vessart,PER
83688,kes,
83689,mitu,
83690,telefon,
83691,ise,
83692,andma,
83693,limusiin,
83694,oma,
83695,liha,
83696,väike,
83697,),
83698,veis,
83699,poegimine,
83700,tõu,
83701,ristamine,
83702,maailm,
83703,lihaveis,
83704,ent,
83705,Eesti,LOC
83706,tema,
83707,takistama,
83708,toitumistava,
83709,eelistama,
83710,),
83711,nõudlus,
83712,järele,
83713,Leino Vessart,PER
83714,suurenema,
83715,Karitsu,ORG
83716,oma,
83717,ja,
83718,hankima,
83719,vaakumpakend,
83720,seade,
83721,õppetalu,
83722,läbirääkimine,
83723,Eesti Mustakirju Karja Aretusühistu,ORG
83724,et,
83725,Keava seemendusjaam,ORG
83726,täiendama,
83727,limusiinipull,
83728,sperma,
83729,“,
83730,liikuma,
83731,poole,
83732,kes,
83733,suur,
83734,ja,
83735,udar,
83736,sealt,
83737,ei,
83738,",",
83739,põhjendama,
83740,Leino Vessart,PER
83741,lihaveisesperma,
83742,.,
83743,talu,
83744,vasikas,
83745,kasvatama,
83746,tahtma,
83747,olema,
83748,nõus,
83749,kokku,
83750,.,
83751,veiseliha,
83752,pidama,
83753,Eesti,LOC
83754,ära,
83755,kahe-kolm,
83756,pärast,
83757,”,
83758,Karitsu,ORG
83759,spetsialist,
83760,.,
83761,olema,
83762,ostma,
83763,kaasa,
83764,liha,
83765,50,
83766,60,
83767,kilo,
83768,sisefilee,
83769,85,
83770,ja,
83771,35,
83772,kilo,
83773,.,
83774,jagama,
83775,olema,
83776,veel,
83777,keedetud,
83778,VIIO,PER
83779,Aitsam,PER
83780,pahandama,
83781,kolmveerand,
83782,Eesti,LOC
83783,olema,
83784,Jõgeva,LOC
83785,",",
83786,mina,
83787,võima,
83788,tänavu,
83789,kasvatatav,
83790,teraviljahind,
83791,ning,
83792,hoolimata,
83793,katma,
83794,enam,
83795,kulutus,
83796,EL,LOC
83797,mina,
83798,",",
83799,ei,
83800,mina,
83801,.,
83802,Tartu Teraviljasalv,ORG
83803,Veskiomanik ühing,ORG
83804,19.,
83805,teraviljapäev,
83806,buss,
83807,Tartu vald,LOC
83808,Jõgeva maakond,LOC
83809,vahel,
83810,kus,
83811,teraviljatootja,
83812,tehtu,
83813,vastama,
83814,.,
83815,Jõgeva Sordiaretus Instituud,ORG
83816,näitama,
83817,mis,
83818,katsepõld,
83819,sündima,
83820,ei,
83821,mööda,
83822,ka,
83823,teraviljakasvatus,
83824,küsimus,
83825,mis,
83826,teavitama,
83827,Eesti valitsus,ORG
83828,teravili,
83829,tulema,
83830,Eesti,LOC
83831,olema,
83832,olukord,
83833,mis,
83834,hektaritoetus,
83835,osa,
83836,ära,
83837,.,
83838,nisujahu,
83839,tagajärg,
83840,juba,
83841,töö,
83842,Keila,LOC
83843,Tamsalu,LOC
83844,.,
83845,olukord,
83846,ka,
83847,ja,
83848,ning,
83849,.,
83850,ei,
83851,võimalik,
83852,teravili,
83853,hind,
83854,mis,
83855,tootmiskulu,
83856,“,
83857,aasta,
83858,pool,
83859,senini,
83860,müüma,
83861,-,
83862,tonn,
83863,",",
83864,käesolev,
83865,olema,
83866,müüma,
83867,4500,
83868,.,
83869,olema,
83870,näide,
83871,”,
83872,AS Eesti Viljasalv,ORG
83873,Ago Soots,PER
83874,“,
83875,tonn,
83876,võima,
83877,kõik,
83878,Eesti,LOC
83879,",",
83880,maailmaturuhind,
83881,alla,
83882,ja,
83883,ei,
83884,võistlema,
83885,sest,
83886,piir,
83887,importvili,
83888,.,
83889,suutma,
83890,rukis,
83891,",",
83892,nisu,
83893,sisse,
83894,Euroopa Liidu,LOC
83895,eksporditoetus,
83896,”,
83897,osavõtja,
83898,Eesti,LOC
83899,meel,
83900,et,
83901,1.,
83902,Euroopa Liidu,LOC
83903,läbirääkimine,
83904,tõstatama,
83905,Eesti,LOC
83906,EL,LOC
83907,riik,
83908,toetamine,
83909,.,
83910,vajama,
83911,Eesti,LOC
83912,hiljem,
83913,EL,LOC
83914,palju,
83915,toetamine,
83916,kui,
83917,praegune,
83918,EL,LOC
83919,tootja,
83920,kasu,
83921,EL,LOC
83922,põhimõte,
83923,riik,
83924,tootmine,
83925,",",
83926,tagama,
83927,rahvas,
83928,.,
83929,tahtma,
83930,põllumajandus,
83931,suretama,
83932,2.,
83933,prognoosima,
83934,ja,
83935,kogusaak,
83936,tonn,
83937,juba,
83938,vajadus,
83939,võima,
83940,",",
83941,üks,
83942,vajadus,
83943,teravili,
83944,sisseveetav,
83945,",",
83946,ja,
83947,.,
83948,pidama,
83949,praegu,
83950,teraviljaseadus,
83951,teravili,
83952,jahu,
83953,.,
83954,hiljuti,
83955,söödaseadus,
83956,tulema,
83957,kehtestama,
83958,söödavili,
83959,sööt,
83960,tõhustama,
83961,piir,
83962,et,
83963,mittekvaliteetne,
83964,sissevedu,
83965,vene,
83966,edasi,
83967,jõudma,
83968,tänavu,
83969,hea,
83970,",",
83971,naljatama,
83972,põld,
83973,",",
83974,mitu,
83975,olema,
83976,ja,
83977,ka,
83978,päev,
83979,Jõgevamaa,LOC
83980,võima,
83981,uhtumine,
83982,.,
83983,olema,
83984,ilus,
83985,umbrohi,
83986,.,
83987,puhkev,
83988,ründama,
83989,hiilamardikas,
83990,vihm,
83991,tõrje,
83992,ei,
83993,.,
83994,aga,
83995,tehnika,
83996,ei,
83997,töö,
83998,.,
83999,ostma,
84000,masin,
84001,maa,
84002,saama,
84003,tänu,
84004,Tartu teraviljaühistu,ORG
84005,oma,
84006,lahti,
84007,",",
84008,seletama,
84009,Leiten,PER
84010,Jõgevamaa,LOC
84011,ostma,
84012,A. Tammel,PER
84013,Kvemeland,ORG
84014,Case,ORG
84015,.,
84016,põimkülvik,
84017,uus,
84018,esinema,
84019,viperus,
84020,ei,
84021,korralik,
84022,masin,
84023,ja,
84024,juhtuma,
84025,majand,
84026,et,
84027,põld,
84028,režiim,
84029,kus,
84030,ja,
84031,toru,
84032,ära,
84033,.,
84034,tihe,
84035,paistma,
84036,.,
84037,Põlvamaa,LOC
84038,tulnud,
84039,Toomas Tobreluts,PER
84040,pikaohteline,
84041,.,
84042,",",
84043,hea,
84044,",",
84045,varajane,
84046,klappima,
84047,maa,
84048,arvama,
84049,et,
84050,olema,
84051,Ukraina,LOC
84052,poolkääbus,
84053,.,
84054,sissetoomine,
84055,ei,
84056,.,
84057,sokutama,
84058,ebasobiv,
84059,.,
84060,ostma,
84061,Soome,LOC
84062,Rootsi,LOC
84063,“,
84064,”,
84065,mis,
84066,olema,
84067,beetaglükaan,
84068,õllemeister,
84069,põlatud,
84070,.,
84071,Eesti,LOC
84072,huvitama,
84073,uus,
84074,.,
84075,olema,
84076,tooma,
84077,ja,
84078,hübriid,
84079,nimetu,
84080,lootus,
84081,suur,
84082,.,
84083,sordiküsimus,
84084,ammendav,
84085,Jõgeva sordiaretusinstituut,ORG
84086,Sai,ORG
84087,põld,
84088,Tritikale,
84089,täitma,
84090,saama,ORG
84091,aretusgrupp,
84092,Ilme Tupits,PER
84093,teraviljapäev,
84094,ette,
84095,katseandmed,
84096,mis,
84097,",",
84098,Eesti,LOC
84099,tritikale,
84100,ei,
84101,nii,
84102,proteiin,
84103,kui,
84104,väitma,
84105,“,
84106,talvitumine,
84107,kiitma,
84108,suvine,
84109,küpsemisaeg,
84110,mina,
84111,liiga,
84112,.,
84113,olema,
84114,vähe,
84115,mina,
84116,ja,
84117,Soome,LOC
84118,.,
84119,veel,
84120,",",
84121,üks,
84122,söödasuvinisu,
84123,“,
84124,”,
84125,sordikatse,
84126,nimi,
84127,olema,
84128,saagikas,
84129,proteiinirikas,
84130,”,
84131,Ilme Tupits,PER
84132,“,
84133,hübriidrukis,
84134,ei,
84135,hästi,
84136,”,
84137,Sai,
84138,Vahur Kukk,PER
84139,“,
84140,Kanada,LOC
84141,minema,
84142,Eestimaa,LOC
84143,kokku,
84144,kuid,
84145,tema,
84146,ei,
84147,mina,
84148,.,
84149,olema,
84150,Eesti,LOC
84151,rukis,
84152,suur,
84153,kuni,
84154,kord,
84155,4000,
84156,puhas,
84157,ikka,
84158,.,
84159,aretusaed,
84160,kus,
84161,ruutmeeter,
84162,ainult,
84163,tera,
84164,olema,
84165,saagikus,
84166,.,
84167,olema,
84168,",",
84169,lugema,
84170,Vambo,
84171,ära,
84172,võrse,
84173,”,
84174,rääkima,
84175,soomlane,
84176,ühendama,
84177,maa,
84178,.,
84179,Anne Ingver,PER
84180,",",
84181,uus,
84182,alles,
84183,nimi,
84184,Jõgeva,LOC
84185,“,
84186,”,
84187,“,
84188,”,
84189,“,
84190,”,
84191,tootmine,
84192,Soome,LOC
84193,“,
84194,”,
84195,varajane,
84196,saagikas,
84197,et,
84198,Jõgeva,LOC
84199,kuiv,
84200,6200,
84201,",",
84202,uskuma,
84203,soomlane,
84204,Küüts,PER
84205,Euroopa,LOC
84206,liit,LOC
84207,saama,ORG
84208,akadeemik,
84209,Hans Küüts,PER
84210,jälle,
84211,",",
84212,olema,
84213,tõbi,
84214,.,
84215,nüüd,
84216,sordiinstituut,
84217,number,
84218,Vahur Kukk,PER
84219,kes,
84220,teine,
84221,valima,
84222,olema,
84223,tema,
84224,.,
84225,jääma,
84226,hääl,
84227,.,
84228,Hans Küüts,PER
84229,mahtuma,
84230,",",
84231,Euroopa Liit,LOC
84232,mina,
84233,hea,
84234,2.60,
84235,",",
84236,nõudma,
84237,kr/kg,
84238,.,
84239,ennem,
84240,“,
84241,Jaak,PER
84242,oma,
84243,",",
84244,1.30,
84245,ära,
84246,.,
84247,asi,
84248,vabakaubandusleping,
84249,EL,LOC
84250,tema,
84251,tulema,
84252,maksuvabalt,
84253,Lääne-Euroopa,LOC
84254,jõudma,
84255,tipp,
84256,põld,
84257,suur,
84258,ja,
84259,.,
84260,ei,
84261,see,
84262,ja,
84263,olema,
84264,uhke,
84265,et,
84266,see,
84267,tegema,
84268,miks,
84269,õlleoder,
84270,keemia,
84271,see,
84272,rahvas,
84273,?,
84274,õlleoder,
84275,otsima,
84276,ja,
84277,linn,
84278,voolama,
84279,.,
84280,Küüts,PER
84281,tulema,
84282,kolm,
84283,sort,
84284,nagu,
84285,Tšehhimaa,LOC
84286,",",
84287,üks,
84288,käik,
84289,teine,
84290,ja,
84291,tulek,
84292,praegu,
84293,parim,
84294,Elo,
84295,",",
84296,olema,
84297,Roland,
84298,ja,
84299,Mette,
84300,ka,
84301,",",
84302,olema,
84303,Maresi,
84304,.,
84305,supereliit,
84306,eliitseemnekasvatus,
84307,olema,
84308,käes,
84309,sest,
84310,saama,
84311,erapooletu,
84312,",",
84313,ütlema,
84314,ja,
84315,sordiaretaja,
84316,Hans Küüts,PER
84317,Mart,PER
84318,Porila,PER
84319,tõmbama,
84320,sina,
84321,tagumik,
84322,Vändra,LOC
84323,toimuma,
84324,Eesti,LOC
84325,VI,
84326,magnet,
84327,köievedu,
84328,mis,
84329,laupäev,
84330,kergejõustik,
84331,võrkpall,
84332,publik,
84333,Vändra,LOC
84334,kodumuru,
84335,aidanud,
84336,kiir,
84337,otsima,
84338,meeskond,
84339,juba,
84340,tõmme,
84341,vastane,
84342,maa,
84343,.,
84344,naerma,
84345,aga,
84346,asuma,
84347,jõud,
84348,.,
84349,seas,
84350,noor,
84351,mees,
84352,“,
84353,",",
84354,tõmbama,
84355,”,
84356,tema,
84357,“,
84358,olema,
84359,ka,
84360,!,
84361,vaatamata,
84362,väljakutse,
84363,vändralane,
84364,ja,
84365,kord,
84366,nii,
84367,järele,
84368,andma,
84369,tõsisem,
84370,Paikuse,LOC
84371,Tartu,LOC
84372,Tabivere,LOC
84373,Tahkuranna,LOC
84374,siiski,
84375,kõigutama,
84376,“,
84377,panema,
84378,Vändra,LOC
84379,",",
84380,vedama,
84381,",",
84382,kostma,
84383,seast,
84384,üle,
84385,sapine,
84386,kaikuma,
84387,lõpp,
84388,möire,
84389,“,
84390,",",
84391,",",
84392,!,
84393,-,
84394,oia,
84395,oia,
84396,oia,
84397,”,
84398,hoidma,
84399,eriti,
84400,.,
84401,vihm,
84402,rohetav,
84403,muutuma,
84404,mees,
84405,all,
84406,liuväli,
84407,seetõttu,
84408,ka,
84409,tavaline,
84410,sikutamine,
84411,kes,
84412,tõmbama,
84413,see,
84414,ka,
84415,lohisema,
84416,KAMAZ,
84417,kolmas,
84418,koha,
84419,tugevam,
84420,Tabivere,LOC
84421,üllatama,
84422,saavutus,
84423,.,
84424,üliraskekaaluline,
84425,Jaanus Lemming,PER
84426,edu,
84427,tõsine,
84428,ja,
84429,.,
84430,olema,
84431,sõna,
84432,ka,
84433,Kamaz,
84434,Tabivere kool,ORG
84435,.,
84436,väärima,
84437,nimi,
84438,veresoon,
84439,nägu,
84440,käsivars,
84441,köiejämedune,
84442,hingamine,
84443,kohin,
84444,tuulevaikne,
84445,tõttu,
84446,kuulma,
84447,kinnisilmi,
84448,otsekui,
84449,manama,
84450,tõmbama,
84451,võit,
84452,Paikuse,LOC
84453,ankrumees,
84454,kunagine,
84455,ja,
84456,Kuno Erkmann,PER
84457,mõnisada,
84458,eemal,
84459,teistsugune,
84460,.,
84461,saal,
84462,puupüsti,
84463,täis,
84464,võistleja,
84465,omavahel,
84466,sosistama,
84467,“,
84468,Pariis,LOC
84469,Inimene Muuseum,ORG
84470,rahvus,
84471,see,
84472,iseloomulik,
84473,",",
84474,dikteerima,
84475,.,
84476,milline,
84477,iseloomustama,
84478,?,
84479,kasetoht,
84480,",",
84481,",",
84482,suss,
84483,“,
84484,",",
84485,kõlama,
84486,vastus,
84487,saal,
84488,ohe,
84489,lokkav,
84490,ja,
84491,olema,
84492,veel,
84493,tund,
84494,.,
84495,oma,
84496,esimene,
84497,olema,
84498,veerand,
84499,rada,
84500,",",
84501,üks,
84502,Tallinn,LOC
84503,alles,
84504,Kurgja,LOC
84505,otsima,
84506,maantee,
84507,käsi,
84508,sõrm,
84509,Kurgja,LOC
84510,juures,
84511,kiruma,
84512,orienteeruja,
84513,",",
84514,pärast,
84515,juba,
84516,kogu,
84517,Carl Robert Jakobson,PER
84518,maa,
84519,läbi,
84520,.,
84521,kilomeeter,
84522,leidma,
84523,otsitud,
84524,.,
84525,see,
84526,et,
84527,mets,
84528,",",
84529,tema,
84530,veel,
84531,aeg,
84532,korraldaja,
84533,lugema,
84534,sama,
84535,hakkama,
84536,startinu,
84537,rada,
84538,jõudma,
84539,võrkpallur,
84540,kergejõustiklane,
84541,õhtu,
84542,pühapäev,
84543,korraldaja,
84544,ei,
84545,Vändra vald,LOC
84546,ja,
84547,Eda Vaino,PER
84548,veel,
84549,nädal,
84550,mäng,
84551,tulema,
84552,Kadrina,LOC
84553,järgnema,
84554,Ülenurme ja Tartu vald,LOC
84555,sama,
84556,Kärdla,LOC
84557,Eesti,LOC
84558,suvemäng,
84559,pererahvas,
84560,Põlva,LOC
84561,Türi,LOC
84562,Ahto,PER
84563,Lell,PER
84564,kuldpea,
84565,vastu,
84566,see,
84567,et,
84568,Rumeenia,LOC
84569,jalgpall,
84570,ajal,
84571,juus,
84572,värvima,
84573,tulema,
84574,pärast,
84575,kaheksandikfinaal,
84576,sõitma,
84577,Rumeenia,LOC
84578,värvimuutus,
84579,täielik,
84580,.,
84581,üllatus,
84582,ei,
84583,.,
84584,üks,
84585,mäng,
84586,Horvaatia,LOC
84587,jääma,
84588,väravavaeselt,
84589,Rumeenia,LOC
84590,hoopis,
84591,.,
84592,tulema,
84593,",",
84594,seekord,
84595,lööma,
84596,suudetud,
84597,järgmine,
84598,vahetama,
84599,vastu,
84600,tõtt-öelda,
84601,mängima,
84602,juuksevärv,
84603,oluliselt,
84604,.,
84605,koondis,
84606,veerandfinaal,
84607,MMturniir,
84608,-,
84609,.,
84610,seltskond,
84611,Horvaatia,LOC
84612,üks,
84613,Jugoslaavia,LOC
84614,järeltulija,
84615,ei,
84616,varasem,
84617,olema,
84618,ülejäänud,
84619,veerandfinaal,
84620,meeskond,
84621,uhkemalt,
84622,meenutama,
84623,Brasiilia,LOC
84624,neljakordne,
84625,",",
84626,Itaalia,LOC
84627,Saksamaa,LOC
84628,maailmameister,
84629,Argentiina,LOC
84630,maailmameister,
84631,Prantsusmaa,LOC
84632,Taani,LOC
84633,Euroopa,LOC
84634,",",
84635,Holland,LOC
84636,MMvõistlus,
84637,.,
84638,parem,
84639,olema,
84640,Euroopa,LOC
84641,kaks,
84642,Lõuna-Ameerika,LOC
84643,.,
84644,olema,
84645,vahekord,
84646,sama,
84647,neli,
84648,tagasi,
84649,USA,LOC
84650,kus,
84651,olema,
84652,:,
84653,Euroopa,LOC
84654,.,
84655,nurjama,
84656,seis,
84657,eurooplane,
84658,täpsemalt,
84659,kohtunik,
84660,kes,
84661,vähemalt,
84662,tõhus,
84663,see,
84664,et,
84665,Inglismaa,LOC
84666,Argentiina,LOC
84667,võitma,
84668,esiteks,
84669,tema,
84670,Inglismaa,LOC
84671,mängumootor,
84672,David Beckham,PER
84673,teine,
84674,väga,
84675,viga,
84676,lugema,
84677,Inglismaa,LOC
84678,ja,
84679,pigistama,
84680,kinni,
84681,käsi,
84682,karistusala,
84683,taas,
84684,käsi,
84685,Maradona,PER
84686,aasta,
84687,?,
84688,sagenema,
84689,temperamentsem,
84690,Aafrika,LOC
84691,fanaatiline,
84692,Aasia,LOC
84693,väljalangemine,
84694,lootus,
84695,jalgpallieetika,
84696,.,
84697,komme,
84698,vastane,
84699,ja,
84700,rebimine,
84701,jalgpall,
84702,igapäevane,
84703,konkurent,
84704,kohtunik,
84705,heakskiit,
84706,",",
84707,karistusala,
84708,vastane,
84709,",",
84710,küünarnukk,
84711,ninajuur,
84712,loodetavasti,
84713,MMtiitel,
84714,ilus,
84715,meister,
84716,kes,
84717,olema,
84718,veerandfinaal,
84719,kokku,
84720,Brasiilia,LOC
84721,Taani,LOC
84722,Itaalia,LOC
84723,Prantsusmaa,LOC
84724,Holland,LOC
84725,Argentiina,LOC
84726,Saksamaa,LOC
84727,Horvaatia,LOC
84728,ilmselt,
84729,favoriit,
84730,Brasiilia,LOC
84731,Saksamaa,LOC
84732,kodusein,
84733,tiivustama,
84734,aga,
84735,hästi,
84736,kammitsema,
84737,Prantsusmaa,LOC
84738,võrdne,
84739,olema,
84740,Holland,LOC
84741,Argentiina,LOC
84742,poolfinaal,
84743,finaal,
84744,võima,
84745,ütlema,
84746,et,
84747,võitma,
84748,tema,
84749,kes,
84750,varem,
84751,tegema,
84752,Arnold,PER
84753,Sarapik,PER
84754,võistlema,
84755,Järvamaa,LOC
84756,selgitama,
84757,raskus,
84758,ja,
84759,vedaja,
84760,põhivõistlus,
84761,veeretama,
84762,",",
84763,auto,
84764,hoidma,
84765,ja,
84766,kombineerima,
84767,.,
84768,registreerimine,
84769,11.,
84770,kell,
84771,ja,
84772,tund,
84773,.,
84774,algama,
84775,12.,
84776,toimuma,
84777,ja,
84778,Järva-Jaan,LOC
84779,demonstratsioonesinemine,
84780,aeg,
84781,Vaapo Vaher,PER
84782,uudiskirjandus,
84783,olema,
84784,välja,
84785,kaks,
84786,:,
84787,Ernst Enno,PER
84788,rändaja,
84789,”,
84790,Jüri Üd,PER
84791,Juhan Viiding,PER
84792,koguma,
84793,”,
84794,samuti,
84795,Oskar Kruus,PER
84796,“,
84797,eelmine,
84798,”,
84799,Viivi Luige,PER
84800,“,
84801,kapike,
84802,.,
84803,Eesti,LOC
84804,luulehuviline,
84805,tulnud,
84806,kuu,
84807,kaks,
84808,raamatupood,
84809,kõhn,
84810,puistama,
84811,pea,
84812,jõudma,
84813,Ernst Enno,PER
84814,Juhan Viiding,PER
84815,",",
84816,kokkuvõttev,
84817,.,
84818,ajastu,
84819,mees,
84820,kes,
84821,tähendus,
84822,distants,
84823,aasta,
84824,.,
84825,sümbolist,
84826,alati,
84827,luuletaja,
84828,võimalik,
84829,miski,
84830,",",
84831,tema,
84832,nii,
84833,kui,
84834,.,
84835,olema,
84836,Enno,PER
84837,Viiding,PER
84838,.,
84839,koguni,
84840,üks,
84841,mõlema,
84842,kumbki,
84843,laad,
84844,.,
84845,puhul,
84846,olema,
84847,mitte,
84848,",",
84849,sõna,
84850,.,
84851,Enno,PER
84852,alg,
84853,kirjandus,
84854,",",
84855,1909.,
84856,“,
84857,luuletus,
84858,ja,
84859,hiljem,
84860,hall,
84861,”,
84862,minema,
84863,sõna,
84864,koguni,
84865,Tuglas,PER
84866,Linde,PER
84867,Hindrey,PER
84868,.,
84869,kirjutama,
84870,Visnapuu,PER
84871,Enno,PER
84872,pihta,
84873,“,
84874,jääma,
84875,otsa,
84876,",",
84877,mõistma,
84878,ilm,
84879,mis,
84880,sõna,
84881,taga,
84882,”,
84883,niisama,
84884,ütlema,
84885,Viiding,PER
84886,arvustaja,
84887,.,
84888,",",
84889,küll,
84890,luuletaja,
84891,algus,
84892,",",
84893,",",
84894,aga,
84895,mõistma,
84896,kriitik,
84897,sõna,
84898,see,
84899,mäng,
84900,taas,
84901,tema,
84902,kinnitus,
84903,vanasõna,
84904,näitama,
84905,kuu,
84906,loll,
84907,näpp,
84908,.,
84909,laulma,
84910,armastus,
84911,surm,
84912,see,
84913,etendus,
84914,luuleteater,
84915,peiar,
84916,.,
84917,tema,
84918,ometi,
84919,võtma,
84920,tulema,
84921,ise,
84922,.,
84923,tõepoolest,
84924,nüüd,
84925,Viiding,PER
84926,",",
84927,mitte,
84928,üksnes,
84929,sõnadetagune,
84930,vaid,
84931,paus,
84932,sõnavahe,
84933,iga,
84934,",",
84935,või,
84936,.,
84937,olema,
84938,ülimalt,
84939,",",
84940,märkama,
84941,et,
84942,loome,
84943,miski,
84944,ega,
84945,",",
84946,lopsakus,
84947,mõttetu,
84948,.,
84949,Enno,PER
84950,Viiding,PER
84951,eesti,
84952,olema,
84953,epohhiline,
84954,Enno,PER
84955,nimetama,
84956,modernne,
84957,algataja,
84958,Viiding,PER
84959,ütlema,
84960,",",
84961,pärast,
84962,ei,
84963,eesti,
84964,enam,
84965,kestma,
84966,Enno,PER
84967,järel,
84968,üks,
84969,kirjutaja,
84970,“,
84971,olema,
84972,Enno,PER
84973,aeguma,
84974,kuristik,
84975,tema,
84976,unistus,
84977,realistlik,
84978,.,
84979,see,
84980,ei,
84981,Enno,PER
84982,”,
84983,kuidagi,
84984,võima,
84985,ka,
84986,Viiding,PER
84987,.,
84988,olema,
84989,poeet,
84990,palju,
84991,.,
84992,Viiding,PER
84993,vahend,
84994,olema,
84995,Enno,PER
84996,.,
84997,Enno,PER
84998,lürism,
84999,võõras,
85000,Viiding,PER
85001,olema,
85002,Sirje Olesk Enno,PER
85003,lausuma,
85004,“,
85005,luule,
85006,ja,
85007,lüürik,
85008,.,
85009,olema,
85010,võimalik,
85011,kaks,
85012,suur,
85013,võrdlema,
85014,leidma,
85015,mis,
85016,ühine,
85017,erinev,
85018,Ernst Enno,PER
85019,rändaja,
85020,”,
85021,Jüri Üd,PER
85022,Juhan Viiding,PER
85023,koguma,
85024,”,
85025,koos,
85026,trükitud,
85027,ja,
85028,tänane,
85029,hüva,
85030,vastu,
85031,või,
85032,otstarve,
85033,puuduma,
85034,olema,
85035,kõlakas,
85036,sest,
85037,Viiding,PER
85038,ja,
