,Lemma,Tag
84189,Paikuse,LOC
84193,Kuno Erkmann,PER
84205,Pariis,LOC
84206,Inimene Muuseum,ORG
84239,Tallinn,LOC
84241,Kurgja,LOC
84246,Kurgja,LOC
84254,Carl Robert Jakobson,PER
84282,Vändra vald,LOC
84284,Eda Vaino,PER
84289,Kadrina,LOC
84291,Ülenurme ja Tartu vald,LOC
84293,Kärdla,LOC
84294,Eesti,LOC
84297,Põlva,LOC
84298,Türi,LOC
84299,Ahto Lell,PER
84304,Rumeenia,LOC
84313,Rumeenia,LOC
84322,Horvaatia,LOC
84325,Rumeenia,LOC
84347,Horvaatia,LOC
84349,Jugoslaavia,LOC
84359,Brasiilia,LOC
84362,Itaalia,LOC
84363,Saksamaa,LOC
84365,Argentiina,LOC
84367,Prantsusmaa,LOC
84368,Taani,LOC
84369,Euroopa,LOC
84371,Holland,LOC
84376,Euroopa,LOC
84378,Lõuna-Ameerika,LOC
84385,USA,LOC
84389,Euroopa,LOC
84401,Inglismaa,LOC
84402,Argentiina,LOC
84406,Inglismaa,LOC
84408,David Beckham,PER
84413,Inglismaa,LOC
84421,Maradona,PER
84426,Aafrika,LOC
84428,Aasia,LOC
84456,Brasiilia,LOC
84457,Taani,LOC
84458,Itaalia,LOC
84459,Prantsusmaa,LOC
84460,Holland,LOC
84461,Holland-Argentiina,LOC
84462,Saksamaa,LOC
84463,Horvaatia,LOC
84466,Brasiilia,LOC
84467,Saksamaa,LOC
84473,Prantsusmaa,LOC
84476,Holland,LOC
84477,Argentiina,LOC
84488,Arnold Sarapik,PER
84490,Järvamaa,LOC
84513,Järva-Jaani,LOC
84516,Vaapo Vaher,PER
84522,Ernst Enno,PER
84525,Jüri Üdi,PER
84526,Juhan Viiding,PER
84530,Oskar Kruus,PER
84534,Viivi Luik,PER
84538,Eesti,LOC
84548,Ernst Enno,PER
84549,Juhan Viiding,PER
84571,Enno,PER
84572,Viiding,PER
84586,Enno,PER
84600,Tuglas,PER
84601,Linde,PER
84602,Hindrey,PER
84605,Visnapuu,PER
84606,Enno,PER
84620,Viiding,PER
84660,Viiding,PER
84684,Enno,PER
84685,Viiding,PER
84689,Enno,PER
84693,Viiding,PER
84701,Enno,PER
84707,Enno,PER
84716,Enno,PER
84721,Viiding,PER
84727,Viiding,PER
84730,Enno,PER
84732,Enno,PER
84735,Viiding,PER
84737,Sirje Olesk Enno,PER
84753,Ernst Enno,PER
84756,Jüri Üdi,PER
84757,Juhan Viiding,PER
84772,Viiding,PER
84794,Oskar Kruus,PER
84796,Eesti,LOC
84806,Tiia Toomet,PER
84807,Mats Traat,PER
84808,Heino Puhvel,PER
84809,Andres Vanapa,PER
84815,Oskar Kruus,PER
84816,Oskar Kruus,PER
84825,Kruus,PER
84838,Hella Wuolijoki,PER
84844,Kruus,PER
84870,Jakob Hurt,PER
84873,Andres Dido,PER
84888,Kruus,PER
84892,Andres Dido,PER
84901,Kruus,PER
84944,Viivi Luik,PER
84957,Viivi Luik,PER
84963,Viivi,PER
84976,Luik,PER
84994,Jenoveeva,PER
85009,Ella Ilbak,PER
85012,Liina Reiman,PER
85015,Ella Ilbak,PER
85016,Ameerika Ühendriik,LOC
85017,Missouri osariik,LOC
85022,Ella Ilbak,PER
85035,Viljandimaa,LOC
85036,Pöögle vald,LOC
85037,Ella Ilbak,PER
85049,Ella Ilbak,PER
85051,Viin,LOC
85052,Stockholm,LOC
85053,Budapest,LOC
85054,Pariis,LOC
85059,Jeruusalemm,LOC
85060,Tel Aviv,LOC
85061,Kairo,LOC
85062,Aleksandria,LOC
85070,Eesti,LOC
85073,Ella Ilbak,PER
85081,Ella Ilbak,PER
85091,Eesti,LOC
85092,Ella Ilbak,PER
85095,Estonia,ORG
85096,teater ja Muusikamuuseum,ORG
85097,Tallinn Balletikool,ORG
85098,Kutseline Tantsija Liit,ORG
85099,Kultuuriministeerium,ORG
85100,Teatriliit,ORG
85104,Ella Ilbak,PER
85109,Lea Tormis,PER
85111,Heino Aassalu,PER
85115,Ella Ilbak,PER
85117,Ameerika,LOC
85119,USA,LOC
85120,Eesti,LOC
85122,Vootele Vaska,PER
85126,Ella Ilbak,PER
85131,Eesti,LOC
85133,Maris Balbat,PER
85154,A. Itskok,PER
85186,Naeris,PER
85187,Ants Kasesalu,PER
85188,A. Itskok,PER
85223,Gennaadi Väärsäär,PER
85224,Palga,LOC
85231,Roonald Põikpurre,PER
85232,Tukiving,LOC
85239,Väino Väemagu,PER
85240,Jõuvere,LOC
85261,Priidik Sitikas,PER
85274,Kaarel Tuvike,PER
85332,Ameerika,LOC
85421,Ameerika,LOC
85441,Neti Rent,PER
85443,Krimm,LOC
85445,Eesti,LOC
85446,Petrovka,LOC
85447,Krasnodarka,LOC
85454,Krimm,LOC
85460,Krimm,LOC
85462,Ukraina,LOC
85464,Leedu,LOC
85465,Läti,LOC
85467,Eestimaa,LOC
85469,Ukraina Eesti selts,ORG
85470,Jaan Kõrvel,PER
85471,Krimm,LOC
85472,Eesti,LOC
85478,Petrovka,LOC
85482,Krasnodarka,LOC
85484,Ukraina,LOC
85487,Ukraina Eesti Selts,ORG
85492,Jaan Kõrvel,PER
85494,Ukraina,LOC
85500,Krimm,LOC
85506,Kõrvel,PER
85523,Kiiev,LOC
85526,Harkov,LOC
85527,Lvov,LOC
85528,Odessa,LOC
85529,Simferoopol,LOC
85536,Krimm,LOC
85552,Zamruk küla,LOC
85553,Eesti,LOC
85560,Krimm,LOC
85572,Tauria,LOC
85592,Krimm,LOC
85597,Ukraina,LOC
85599,Krimm,LOC
85616,Ukraina,LOC
85628,Novoestonija,LOC
85631,Juhan Mets,PER
85644,Ukraina,LOC
85651,Eha,PER
85652,Jakobson,PER
85653,A. Itskok,PER
85657,Maaleht Raamat,ORG
85685,Ants Kasesalu,PER
85687,Jaan Tammsaar,PER
85689,Oldham,PER
85690,Tony Key,PER
85691,IgorYaro Starak,PER
85695,Huma,ORG
85707,Ameerika,LOC
85726,Andres Ehin,PER
85728,Kristjan Mändmaa,PER
85729,Isaiah Berlin,PER
85733,Hortus Litterarum,ORG
85738,Riia,LOC
85740,Inglismaa,LOC
85774,Erki Sivonen,PER
85776,Jüri Kaarma,PER
85777,Ülle Toming,PER
85781,TEA Kirjastus,ORG
85782,Jüri Krjukov,PER
85795,Eesti Kultuurkapital,ORG
85796,Eesti Loto,ORG
85798,Everett L. Shostrom,PER
85803,ILO,ORG
85832,Silvi-Aire Villo,PER
85833,Aime Kons,PER
85835,Kertu-Liina Karjus,PER
85836,Haljand Udam,PER
85843,Eesti Entsüklopeediakirjastus,ORG
85860,Euroopa Liit,LOC
85862,NKVD,ORG
85865,Dante,PER
85866,Eco,PER
85867,Pasolini,PER
85868,Eliade,PER
85869,Ristikivi,PER
85870,Lotman,PER
85871,Luhaäär,PER
85873,Jüri J. Dubov,PER
85874,Amanda Carpenter,PER
85878,Odamees,ORG
85879,Nikki,PER
85880,Harper Beaumont,PER
85886,Harper,PER
85887,Nikki,PER
85904,Nikki,PER
85905,Harper,PER
85914,Nikki,PER
85923,OÜ Etonim,ORG
85925,Tiit Rammul,PER
85930,Eesti Raamat,ORG
85964,Katrin Veiksaar,PER
85966,Penille Klovedal Helweg,PER
85968,Sonja Iskov,PER
85971,Taani Kirjandus Teabekeskus,ORG
85973,Arvo Mägi,PER
85977,Eesti Raamat,ORG
85984,Arvo Mägi,PER
86007,Arvo Mägi,PER
86017,Rudolf Pangsepp,PER
86019,Eesti kultuurkapital,ORG
86021,Ernst Enno,PER
86025,Ilmamaa,ORG
86026,Ernst Enno,PER
86039,Enno,PER
86045,Eesti,LOC
86050,Enno,PER
86066,Enno,PER
86069,Sirje Olesk,PER
86071,Urmas Tõnisson,PER
86073,Lembit Karu,PER
86075,Kultuuriministeerium,ORG
86076,Eesti kultuurkapital,ORG
86077,Lääs Maavalitsus,ORG
86180,Mars,LOC
86201,Merkuur,LOC
86299,Kuu,LOC
86422,Andres Klemet,PER
86453,Põhja-Jäämeri,LOC
86455,Eesti,LOC
86488,Skandinaavia,LOC
86489,Soome,LOC
86494,Gröönimaa,LOC
86496,lääs ja Kesk-Euroopa,LOC
86499,Eesti,LOC
86512,Helve Kotli,PER
86516,Urmas,PER
86517,Klaas,PER
86518,Postimees,ORG
86526,Eesti,LOC
86527,OSCE,ORG
86529,Max van der Stoel,PER
86533,Kornelius,PER
86534,Tallinn,LOC
86540,Eesti,LOC
86542,Kornelius,PER
86545,Eesti,LOC
86553,Eesti apostlik õigeusk kirik,ORG
86554,EAÕK,ORG
86557,Interfax,ORG
86559,Kornelius,PER
86581,Eesti apostlik õigeusk kirik,ORG
86582,EAÕK,ORG
86584,Stockholm,LOC
86589,Kornelius,PER
86598,Kornelius,PER
86601,EAÕK,ORG
86607,Eesti apostlik õigeusk kirik,ORG
86608,EAÕK,ORG
86628,Eesti,LOC
86635,Kornelius,PER
86639,EAÕK,ORG
86643,Kornelius,PER
86655,Eesti,LOC
86662,Kornelius,PER
86664,EAÕK,ORG
86668,Stockholm,LOC
86669,Kornelius,PER
86674,EAÕK,ORG
86680,Kornelius,PER
86685,Kornelius,PER
86705,Kornelius,PER
86716,Kornelius,PER
86725,Venemaa,LOC
86727,Eesti,LOC
86732,Moskva,LOC
86735,Eesti,LOC
86739,Vene,LOC
86746,Moskva,LOC
86748,Kornelius,PER
86764,EAÕK,ORG
86769,EAÕK,ORG
86782,EAÕK,ORG
86789,EAÕK,ORG
86810,Kadriorg,LOC
86812,Meri,PER
86816,Henn Tosso,PER
86819,EAÕK,ORG
86822,Tosso,PER
86840,EAÕK,ORG
86869,Nuia,LOC
86886,EAÕK,ORG
86888,Konstantinoopol,LOC
86890,Moskva,LOC
86904,Kornelius,PER
86925,Soome,LOC
86926,Eero,PER
86927,Medijainen,PER
86928,Eero Medijainen,PER
86929,TÜ,ORG
86933,Eesti,LOC
86956,Soome,LOC
86957,Eesti,LOC
86959,Eesti,LOC
86960,Soome,LOC
86968,Vene impeerium,LOC
86970,Tallinn,LOC
86971,maapäev,ORG
86972,Helsingi,LOC
86973,Eduskund,ORG
86986,Soome,LOC
86995,Soome,LOC
86999,Eesti,LOC
87003,Eesti,LOC
87015,Soome,LOC
87036,Soome,LOC
87041,Venemaa,LOC
87042,Saksamaa,LOC
87043,Saksa,LOC
87049,Brest-Litovsk,LOC
87051,Venemaa,LOC
87054,Soome,LOC
87060,Soome,LOC
87065,N. Vene,LOC
87067,Euroopa,LOC
87071,Lenin,PER
87074,Vene,LOC
87075,Skandinaavia,LOC
87077,Saksa ja Prantsusmaa,LOC
87079,Eesti,LOC
87093,Eesti,LOC
87097,Soome,LOC
87105,Helsingi,LOC
87117,Saksamaa,LOC
87124,Kuramaa,LOC
87126,Vene,LOC
87131,Vene,LOC
87158,Eesti,LOC
87175,Eesti,LOC
87177,Iris,PER
87178,Pettai,PER
87179,Iris Pettai,PER
87180,TÜ,ORG
87184,ava=tud Eesti fond,ORG
87190,Eesti,LOC
87196,Venemaa,LOC
87203,Eesti,LOC
87222,Eesti,LOC
87226,Eesti,LOC
87230,Venemaa,LOC
87236,Eesti,LOC
87239,Venemaa,LOC
87244,Eesti,LOC
87250,Tallinn,LOC
87251,Kirde-Eesti,LOC
87256,Kirde-Eesti,LOC
87258,Tallinn,LOC
87267,Eesti,LOC
87278,Tallinn,LOC
87280,Eesti,LOC
87287,Eesti,LOC
87295,Venemaa,LOC
87297,SRÜ,ORG
87310,Eesti,LOC
87320,Tallinn,LOC
87321,Kirde-Eesti,LOC
87358,Eesti,LOC
87365,Eesti,LOC
87370,Eesti,LOC
87377,Eesti,LOC
87381,Venemaa,LOC
87382,SRÜ,ORG
87390,Eesti,LOC
87400,Eesti,LOC
87404,Venemaa,LOC
87416,Einseln,PER
87417,Kristjan Piirimäe,PER
87418,TÜ,ORG
87443,Einseln,PER
87449,Lepikson,PER
87450,Öövel,PER
87457,Einseln,PER
87459,Öövel,PER
87466,Einseln,PER
87468,Öövel,PER
87484,Meri,PER
87493,Einseln,PER
87497,Öövel,PER
87531,Öövel,PER
87538,Vähi,PER
87542,Margit Sootna,PER
87543,Tartu,LOC
87547,Keskerakond,ORG
87600,Keskerakond,ORG
87624,Kaup,PER
87637,Sulev Kõks,PER
87638,Tartu Ülikool,ORG
87641,Kaasik,PER
87643,PM,ORG
87682,A.-E. Kaasik,PER
87723,Kaasik,PER
87755,Kaasik,PER
87904,Ü.,PER
87905,Järvel,PER
87906,Tallinn,LOC
87911,PM,ORG
87949,Eesti,LOC
87964,Lääne-Eesti,LOC
88010,Siim Kallas,PER
88012,Siim Kallas,PER
88013,Riigikogu Reformierakond fraktsioon,ORG
88018,Venemaa,LOC
88019,Valgevene,LOC
88023,Eesti,LOC
88031,Boriss Jeltsin,PER
88033,Lennart Meri,PER
88049,Venemaa,LOC
88055,Venemaa,LOC
88058,Venemaa,LOC
88059,Helsingi,LOC
88063,Venemaa,LOC
88070,Gaidar valitsus,ORG
88079,Venemaa,LOC
88080,SRÜ,ORG
88091,SRÜ,ORG
88096,Venemaa,LOC
88100,Jeltsin,PER
88102,Baltimaa,LOC
88112,Venemaa,LOC
88118,Venemaa,LOC
88134,Venemaa,LOC
88143,Venemaa,LOC
88154,Venemaa,LOC
88158,Venemaa,LOC
88165,Venemaa,LOC
88170,Venemaa,LOC
88190,Venemaa,LOC
88193,Venemaa,LOC
88195,Lääs,LOC
88198,Lääs,LOC
88202,Venemaa,LOC
88206,Venemaa,LOC
88218,NATO,ORG
88222,NATO,ORG
88230,Vene,LOC
88232,Vene,LOC
88241,IMF,ORG
88243,Moskva,LOC
88245,Jeltsin,PER
88254,Eesti,LOC
88261,Eesti,LOC
88274,Vene välisministeerium,ORG
88283,isamaaliit,ORG
88284,Borodino,LOC
88286,Allan,PER
88287,Alaküla,PER
88288,Isamaaliit,ORG
88289,Tartu,LOC
88291,Eesti Rahvas Muuseum,ORG
88294,Tõnis Lukas,PER
88316,Toivo Jürgenson,PER
88317,Andres Herkel,PER
88318,Aimar Altosaar,PER
88319,Jüri Adams,PER
88321,Isamaaliit,ORG
88322,Tartu,LOC
88323,Mõõdukas,ORG
88328,Lukas,PER
88330,Kalle Jürgenson,PER
88334,Jüri Kõre,PER
88346,Tartu volikogu IL fraktsioon,ORG
88347,Silvia Russak,PER
88357,Tartu 2000,ORG
88360,Jüri Adams,PER
88363,Eesti,LOC
88365,Hannes Astok,PER
88367,Toivo Jürgenson,PER
88371,Reformierakond,ORG
88372,Siim Kallas,PER
88374,Toomas Savi,PER
88375,Roman Mugur,PER
88377,Reformierakond,ORG
88381,Jürgenson,PER
88387,Koonderakond,ORG
88389,Mart Siimann,PER
88390,IL,ORG
88393,Tartu,LOC
88399,Jürgenson,PER
88405,IL,ORG
88406,Tartu,LOC
88411,Andres Herkel,PER
88414,Isamaa,ORG
88419,Silvia Russak,PER
88430,Isamaaliit,ORG
88431,Mõõdukas,ORG
88436,Jüri Adams,PER
88442,Mõõdukas,ORG
88443,Reformierakond,ORG
88448,Lukas,PER
88449,Adams,PER
88450,Kalle Jürgenson,PER
88458,Tartu 2000,ORG
88470,Reformierakond,ORG
88474,Tartu,LOC
88479,Mõõdukas,ORG
88482,IL,ORG
88493,Borodino,LOC
88494,Venemaa,LOC
88504,Lukas,PER
88506,Eesti,LOC
88508,Moskva,LOC
88509,Ando Leps,PER
88510,Ando Leps,PER
88511,Riigikogu Maarahvas Erakond fraktsioon,ORG
88513,Eesti Vabariik,LOC
88532,Eesti,LOC
88533,Lennart Meri,PER
88534,VEKSA,ORG
88538,VEKSA,ORG
88549,KGB,ORG
88550,GRU,ORG
88553,Riigikogu,ORG
88559,Riigikogu,ORG
88561,Eesti,LOC
88563,Eesti Vabariik,LOC
88581,Eesti,LOC
88585,Eesti,LOC
88600,Iisrael,PER
88604,PEP,ORG
88605,Eesti Pank,ORG
88607,USA,LOC
88614,USA,LOC
88619,Shveits,LOC
88622,Venemaa,LOC
88624,Nõukogu Liit,LOC
88627,Eesti,LOC
88634,Eesti Pank,ORG
88649,Hindrek Meri,PER
88652,Riigikogu,ORG
88653,Eesti Pank,ORG
88664,Eesti Pank,ORG
88671,Eesti,LOC
88677,KGB,ORG
88678,GRU,ORG
88701,Venemaa,LOC
88705,KGB,ORG
88706,GRU,ORG
88708,Eesti,LOC
88711,Eesti,LOC
88714,Moskva,LOC
88718,Eesti,LOC
88724,Vene Föderatsioon,LOC
88726,Eesti,LOC
88736,Vahur Kalmre,PER
88737,Postimees,ORG
88740,Tartu,LOC
88741,Tallinn,LOC
88753,Tallinn,LOC
88757,Tallinn,LOC
88767,Tallinn,LOC
88770,Tartu,LOC
88777,Tallinn,LOC
88780,Andrei Hvostov,PER
88781,“ Eesti Päevaleht ”,ORG
88783,Tartu,LOC
88785,Sillamäe,LOC
88792,Tartu,LOC
88801,Tartu,LOC
88804,Isamaaliit,ORG
88805,Mõõdukas,ORG
88806,Tartu,LOC
88810,Tõnis Lukas,PER
88815,Eesti,LOC
88820,Tallinn,LOC
88822,Hvostov,PER
88836,Hvostov,PER
88840,Mart Laar,PER
88842,Priit Vilba,PER
88859,Tallinn,LOC
88864,Hvostov,PER
88870,Tallinn,LOC
88872,Toots,PER
88875,Riivo Sinijärv,PER
88880,Jaan Toots,PER
88884,Toots,PER
88909,Eesti,LOC
88913,Eesti,LOC
88927,Jaan Toots,PER
88941,Toots,PER
88946,Toots,PER
88960,Tootsi,PER
88971,Sinijärv,PER
88983,Ain Seppik,PER
88984,Narva prefektuur,ORG
88992,Seppik,PER
88993,Narva,LOC
89001,Sinijärv,PER
89017,Tootsi,PER
89020,Mart Siimann,PER
89025,Tootsi,PER
89034,Ivar,PER
89035,Kostabi,PER
89037,Tallinn,LOC
89049,Pala,LOC
89050,Raivo Vadi,PER
89071,Pala vald,LOC
89074,Mercedes Benz,ORG
89089,Bahama,LOC
89091,Meelis Simulant,PER
89095,Pala,LOC
89102,Pala Neoplan,ORG
89106,Pala,LOC
89138,Pala,LOC
89148,Pala,LOC
89169,Assaku,LOC
89173,Ukraina,LOC
89175,BNS,ORG
89185,Ukraina,LOC
89211,BNS,ORG
89239,Arnold Sinisalu,PER
89240,“ Postimees ”,ORG
89243,Edgar Savisaar,PER
89246,Kalle Klandorf,PER
89247,Veiko Kulla,PER
89249,SIA,ORG
89253,Klandorf,PER
89256,Kulla,PER
89266,Jaan Toots,PER
89267,BNS,ORG
89274,Harjumaa,LOC
89275,Assaku,LOC
89291,Assaku,LOC
89292,Veiko Kulla,PER
89295,Saaremaa kriminaalpolitsei,ORG
89300,Tallinn,LOC
89316,Ukraina,LOC
89320,Tiit Vähi,PER
89323,Märt Rask,PER
89328,Jaan Toots,PER
89329,Kalle Klandorf,PER
89340,Stepan,PER
89341,Karja,PER
89361,AS Tartu Projekt,ORG
89362,Ülo Takker,PER
89389,Hans Karjamaa,PER
89412,Karjamaa,PER
89423,Karjamaa,PER
89430,Riigikogu,ORG
89443,Karjamaa,PER
89455,Ülo Tölp,PER
89458,Pärnu,LOC
89497,Riigikogu,ORG
89500,Vootele Hansen,PER
89502,“ Postimees ”,ORG
89510,Andres Tölp,PER
89538,Ülo Tölp,PER
89540,Pärnu linnavalitsus,ORG
89564,Pärnu halduskohus,ORG
89568,Tallinn ringkonnakohus,ORG
89569,Riigikohus,ORG
89583,Tölp,PER
89590,Riigikohus,ORG
89615,Pärnu halduskohus,ORG
89619,Ülo Tölp,PER
89632,Tölp,PER
89634,Ülo Tölp,PER
89636,Pärnu,ORG
89650,Tölp,PER
89752,Ülo Tölp,PER
89754,Pärnu,LOC
89770,Pärnu halduskohus,ORG
89776,Rootsi teater,ORG
89778,Kadi,PER
89779,Herkül,PER
89781,Lulea,LOC
89782,Rootsi riik,LOC
89785,Rootsi,LOC
89789,Tartu,LOC
89834,Rootsi,LOC
89864,Lulea,LOC
89893,Stockholm,LOC
89896,Lulea,LOC
89905,Rootsi Kuninglik Draamateater Dramaten,ORG
89906,Stockholm Linnateater,ORG
89957,Rootsi,LOC
89962,Theater Heute,ORG
89963,Independent,ORG
89964,Radio France,ORG
89980,Lulea,LOC
89983,Byteatern,ORG
90020,Lulea,LOC
90046,Lulea,LOC
90047,Norbottensteatern,ORG
90062,Norbottensteatern,ORG
90093,Stockholm,LOC
90095,Dramaten,ORG
90097,Riksteatern,ORG
90109,Kreeker,ORG
90179,Stockholm teatrikool,ORG
90180,Orionteatern,ORG
90189,Shakespeare,PER
90193,Brook,PER
90205,Nya Grupp 98,ORG
90206,Galeasen,ORG
90249,Alvis Hermanis,PER
90254,Eesti,LOC
90262,Hermanis,PER
90285,Willy Loman,PER
90305,Tallinn,LOC
90308,Galeasen,PER
90359,Magnus Nilsson,PER
90363,Musikteatergruppen Oktober,ORG
90381,Sara Lidman,PER
90385,Orionteatern,ORG
90420,Rootsi,LOC
90491,Rootsi,LOC
90493,Põhjamaa,LOC
90502,Lulea,LOC
90519,Unga Riks,ORG
90522,Dockteatern Tittut,ORG
90525,Västerbottensteatern,ORG
90529,Marionetteatern,ORG
90582,Peterburi,LOC
90678,Eesti,LOC
90692,Rootsi,LOC
90720,Urmas,PER
90721,Tooming,PER
90722,Jaak Leimann,PER
90738,Signe Ratso,PER
90788,Ratso,PER
90800,Eesti,LOC
90801,Euroopa Liit,LOC
90802,Kesk-Euroopa,LOC
90804,Euroopa Liit,LOC
90814,Ratso,PER
90864,Eesti,LOC
90866,WTO,ORG
90871,Ratso,PER
90886,Eesti,LOC
90898,Ratso,PER
90900,Euroopa Liit,LOC
90902,Eesti,LOC
90912,Maidre,PER
90945,Eesti,LOC
90958,Eesti,LOC
90982,Maakapital,ORG
91007,Alo,PER
91008,Kullamaa,PER
91010,Tallinn börs,ORG
91020,Lääs,LOC
91092,Ühispank,ORG
91100,Ühispank,ORG
91118,Helsingi,LOC
91119,Soome,LOC
91121,Ühispank,ORG
91126,München,LOC
91127,Ühispank,ORG
91130,Saksa,LOC
91136,Tallinn Pank,ORG
91141,Forekspank,ORG
91145,Hansapank,ORG
91148,Hoiupank,ORG
91150,Tallinn Pank,ORG
91160,Põhja-Eesti Pank,ORG
91161,Ühispank,ORG
91190,Forekspank,ORG
91201,Forekspank,ORG
91218,Tallinn börs,ORG
91227,Eesti Pank,ORG
91246,Eesti,LOC
91253,Valeri,PER
91254,Maksimov,PER
91258,Tallinn,LOC
91259,Tartu,LOC
91273,Pärnu Võrkpalliklubi,ORG
91277,Rakvere Rivaal,ORG
91278,Tallinn,LOC
91281,Eesti Spordigümnaasium,ORG
91283,Tallinn Pedagoogikaülikool,ORG
91285,Palling,ORG
91291,Tartu Võrkpalliklubi,ORG
91293,Viljandi Volle,ORG
91295,Pärnu Võrkpalliklubi,ORG
91296,Andrei Ojamets,PER
91314,Ojamets,PER
91320,Pärnu,LOC
91323,Tallinn,LOC
91324,Pärnu,LOC
91331,Rakvere,LOC
91334,Rakvere Rivaal,ORG
91336,Pärnu Võrkpalliklubi,ORG
91341,rivaal,ORG
91342,Pärnu Võrkpalliklubi,ORG
91351,Pärnu,LOC
91354,Rakvere,LOC
91369,Rivaal,ORG
91378,Laos Lukas,PER
91379,Ivo Järvala,PER
91380,Kristo Meius,PER
91381,Eivo Zhuravljov,PER
91382,Teet Viita,PER
91383,Janis Sirelpuu,PER
91388,Tõnu Steinberg,PER
91389,Kulno Nauts,PER
91390,Rein Mõnnakmäe,PER
91391,Janek Tüvi,PER
91392,Aivar Rätsep,PER
91393,Marek Pihlak,PER
91395,Ardo Kasela,PER
91396,Margus Sunduk,PER
91404,Ojamets,PER
91406,Pärnu,LOC
91413,Rivaal,ORG
91422,Lukas,PER
91446,Rivaal,ORG
91460,Mati Merirand,PER
91467,Ojamets,PER
91472,Kristjan Kais,PER
91475,Kais,PER
91478,Küpros,LOC
91493,Rivaal,ORG
91494,Pärnu,LOC
91495,Aivar Rätsep,PER
91496,Eesti,LOC
91504,Laimons Raudsepp,PER
91505,Soome,LOC
91511,Rätsep,PER
91518,Pärnu,LOC
91528,merirand,PER
91529,Sirelpuu,PER
91533,Juri Konontshuk,PER
91537,Rivaal,ORG
91546,Lukas,PER
91550,Järvala,PER
91552,Pärnu,LOC
91556,Rakvere Rivaal,ORG
91565,Tallinn Palling,ORG
91568,Viljandi Volle,ORG
91571,Pärnu,LOC
91574,Pärnu Võrkpalliklubi,ORG
91575,Eesti Spordigümnaasium,ORG
91585,Pärnu,LOC
91589,ESG,ORG
91595,Tallinn,LOC
91605,Pärnu,LOC
91620,Andrei Ojamets,PER
91627,Pärnu,LOC
91638,Andres Skuin,PER
91649,Tiina Talv,PER
91650,Pärnu,LOC
91668,ESG,ORG
91675,Talv,PER
91693,Tartu Võrkpalliklubi,ORG
91695,Tallinn Pedagoogikaülikool,ORG
91702,Tartu,LOC
91708,Aldo,PER
91709,Maksimov,PER
91718,kk Baltika,ORG
91719,BC Tallinn,ORG
91720,Piibeleht,PER
91721,Vestmann,PER
91727,kk Baltika,ORG
91730,BC Tallinn,ORG
91743,kk Baltika,ORG
91744,BC Tallinn,ORG
91753,Aivar Kuusmaa,PER
91754,Rauno Pehka,PER
91759,BC Tallinn,ORG
91763,kk Baltika,ORG
91781,BC Tallinn,ORG
91782,kk Baltika,ORG
91814,kk Baltika,ORG
91838,Kuusmaa,PER
91841,kk Baltika,ORG
91850,Indrek Ruut,PER
91852,BC Tallinn,ORG
91856,kk Baltika,ORG
91858,Tair Tenno,PER
91864,kk Baltika,ORG
91870,kk Baltika,ORG
91872,Kuusmaa,PER
91873,Pehka,PER
91880,kk Tartu,ORG
91882,BC Kalev,ORG
91887,Tartu,LOC
91892,Tallinn,LOC
91897,Marek Noormets,PER
91899,Mart Poom,PER
91901,Toivo,PER
91902,Kivimets,PER
91905,FC Flora,ORG
91907,Derby County,ORG
91910,Eesti,LOC
91914,Mart Poom,PER
91917,Inglismaa,LOC
91921,Derby County,ORG
91929,Ashley Ward,PER
91931,Paulo Cesar Wanchope,PER
91935,Poom,PER
91940,Poom,PER
91944,Ward,PER
91947,Eric Cantona,PER
91948,Ryan Giggs,PER
91955,Derby,ORG
91959,Gary Pallister,PER
91961,Peter Schmeichel,PER
91965,Dean Sturridge,PER
91974,Ole Gunnar Solskjær,PER
91987,Mart Poom,PER
91988,“ Daily Mail ”,ORG
92009,Manchester United,ORG
92012,Soome,LOC
92017,Gary Bailey,PER
92018,Jesper Olsen,PER
92019,Bryan Robson,PER
92021,Poom,PER
92024,Poom,PER
92025,Derby,ORG
92027,Euroopa Liit,LOC
92031,Wanchope,PER
92032,Mauricio Solis,PER
92034,Aljosha Asanovic,PER
92035,Igor Shtimac,PER
92044,Manchester,LOC
92054,Chelsea,ORG
92056,Derby County,ORG
92065,Blackburn,ORG
92069,United,ORG
92074,Liverpool,ORG
92077,Coventry City,ORG
92084,Liverpool,ORG
92088,Manchester,ORG
92093,Arsenal,ORG
92099,Liverpool,ORG
92102,Derby,ORG
92105,Manchester,LOC
92119,Middlesbrough,ORG
92136,Fabrizio Ravanelli,PER
92137,Middlesbrough,ORG
92142,Emile Heskey,PER
92146,Heino Lill,PER
92148,Valeri,PER
92149,Maksimov,PER
92150,Soome,LOC
92152,Heino Lill,PER
92153,Eesti,LOC
92163,Heino Lill,PER
92164,“ Postimees ”,ORG
92166,Eesti Korvpalliliit,ORG
92170,Heino Lill,PER
92176,Eesti,LOC
92186,Maarten van Gent,PER
92187,Heino Enden,PER
92188,Märt Kermon,PER
92189,Heino Lill,PER
92191,Rashid Abeljanov,PER
92193,Ungari,LOC
92195,Hannes Koik,PER
92196,Soome,LOC
92197,Tallinn,LOC
92214,Enden,PER
92216,van Gent,PER
92218,Kermon,PER
92221,Lill,PER
92225,Heino Lill,PER
92260,Heino Lill,PER
92271,Eesti Korvpalliliit,ORG
